id	text	newtext	label	category
ml_sen_773	Itchy poloru trailer ithuvare kandittillaa ini kanumonnu ariyillaa kinnnaammkaachiii polichuuuu	itchy poloru {XXX} poloru trailer {XXX} trailer ithuvare {XXX} ithuvare kandittillaa {XXX} kandittillaa ini {XXX} ini kanumonnu {XXX} kanumonnu ariyillaa {XXX} ariyillaa kinnnaammkaachiii {XXX} 	2	unknown_state
ml_sen_774	2019 sep 22.  ippozhum vannu kanunnavar vannu like adichechum poykko	2019 sep {XXX} sep 22 {XXX} 22 ippozhum {XXX} ippozhum vannu {XXX} vannu kanunnavar {XXX} kanunnavar vannu {XXX} vannu like {Positive} like adichechum {XXX} 	1	Positive
ml_sen_775	sorry padam maari poyii ithu etho hollywood padam	sorry padam {XXX} padam maari {XXX} maari poyii {XXX} poyii ithu {XXX} ithu etho {XXX} etho hollywood {XXX} 	1	Positive
ml_sen_776	Ee idaik irangiyathil  best trailer in Malayalam movie	ee idaik {XXX} idaik irangiyathil {XXX} irangiyathil best {XXX} best trailer {Positive} trailer in {unknown_state} in malayalam {not-malayalam} 	1	Positive
ml_sen_777	Vikruthiyude vijayathinu shesham veendum prekshakare akamshayilakkikond adutha padam Android Kunjappan..Awaiting 🥰🥰🥰	vikruthiyude vijayathinu {XXX} vijayathinu shesham {XXX} shesham veendum {unknown_state} veendum prekshakare {XXX} prekshakare akamshayilakkikond {XXX} akamshayilakkikond adutha {XXX} adutha padam {unknown_state} padam android {XXX} 	2	unknown_state
ml_sen_778	Ithinte script writer.eee... Aarenkilum idakku orukkuka...	ithinte script {XXX} script writereee {XXX} writereee aarenkilum {XXX} aarenkilum idakku {XXX} 	2	unknown_state
ml_sen_779	Oru doubt ithil ethu kalakhattamanu kanikhunnathu	oru doubt {Mixed_feelings} doubt ithil {XXX} ithil ethu {XXX} ethu kalakhattamanu {XXX} 	1	Positive
ml_sen_780	Lokha cinimayude thara rajavu nammude lalettan...	lokha cinimayude {XXX} cinimayude thara {XXX} thara rajavu {XXX} rajavu nammude {XXX} 	2	unknown_state
ml_sen_781	Pirates of carriebian scenes illennu oru doubt 🤔🤔	pirates of {unknown_state} of carriebian {XXX} carriebian scenes {XXX} scenes illennu {XXX} illennu oru {XXX} 	2	unknown_state
ml_sen_782	ithil  apo  mammooty alle nayagan ????	ithil apo {XXX} apo mammooty {XXX} mammooty alle {XXX} 	1	Positive
ml_sen_783	Ethil vann dislike adikkunna makalkku epo thane kuru potti thudangiyalo	ethil vann {XXX} vann dislike {Negative} dislike adikkunna {Negative} adikkunna makalkku {XXX} makalkku epo {XXX} epo thane {XXX} thane kuru {XXX} kuru potti {Negative} 	0	Negative
ml_sen_784	Kandu....nalla movie....Suraj oru rekshayumilla.....jeevich kanichu.... award urappa....nalla movie....comedy + love + Sad.....kunjappan Pwoliya.....	kandunalla moviesuraj {XXX} moviesuraj oru {XXX} oru rekshayumillajeevich {XXX} rekshayumillajeevich kanichu {XXX} kanichu award {XXX} award urappanalla {XXX} urappanalla moviecomedy {XXX} moviecomedy love {XXX} love sadkunjappan {XXX} 	1	Positive
ml_sen_785	Rajuetan direction kidilanavumenn ee trailer kandal urappikkam.. oru rakshayumilla	rajuetan direction {XXX} direction kidilanavumenn {XXX} kidilanavumenn ee {XXX} ee trailer {unknown_state} trailer kandal {Positive} kandal urappikkam {XXX} urappikkam oru {XXX} 	1	Positive
ml_sen_786	Aah...kidukki....teaserile niraasha...trailerum bomma paatumothukki..... Ss...i am thrilled...	aahkidukkiteaserile niraashatrailerum {XXX} niraashatrailerum bomma {XXX} bomma paatumothukki {XXX} paatumothukki ssi {XXX} ssi am {XXX} 	1	Positive
ml_sen_787	Oops it's 3.21 but you don't feel like it lengthy awesome	oops its {XXX} its 321 {XXX} 321 but {XXX} but you {XXX} you dont {XXX} dont feel {XXX} feel like {not-malayalam} like it {unknown_state} it lengthy {XXX} 	1	Positive
ml_sen_788	Mass  Ikka  Terror bgm Ithu pwolikum	mass ikka {Positive} ikka terror {XXX} terror bgm {Positive} bgm ithu {XXX} 	1	Positive
ml_sen_789	Malappurathum kozhikkodumula jhangal eebashakett chirich mann kappi.. marakkarenna deerayodhavinte shabdam inganeyalla. Vendath.... ith mimikrikkar stegil avatharippikunna comedy paripadipoleyanallo.. ha...	malappurathum kozhikkodumula {XXX} kozhikkodumula jhangal {XXX} jhangal eebashakett {XXX} eebashakett chirich {XXX} chirich mann {XXX} mann kappi {XXX} kappi marakkarenna {XXX} marakkarenna deerayodhavinte {XXX} deerayodhavinte shabdam {XXX} shabdam inganeyalla {XXX} inganeyalla vendath {XXX} vendath ith {XXX} ith mimikrikkar {XXX} mimikrikkar stegil {XXX} stegil avatharippikunna {XXX} avatharippikunna comedy {XXX} comedy paripadipoleyanallo {XXX} 	1	Positive
ml_sen_790	Makale ith polikum ikkaaa love you	makale ith {XXX} ith polikum {Positive} polikum ikkaaa {XXX} ikkaaa love {XXX} 	1	Positive
ml_sen_791	Laletta Raju Etta all the best	laletta raju {Positive} raju etta {Positive} etta all {XXX} all the {Positive} 	1	Positive
ml_sen_792	padam kandittu trailer Kanaan vannavar undo	padam kandittu {unknown_state} kandittu trailer {unknown_state} trailer kanaan {XXX} kanaan vannavar {XXX} 	2	unknown_state
ml_sen_793	Prithvi yude memories um Ekka yude big b yum orimich kalicha poale	prithvi yude {XXX} yude memories {XXX} memories um {XXX} um ekka {XXX} ekka yude {unknown_state} yude big {XXX} big b {Positive} b yum {XXX} yum orimich {XXX} orimich kalicha {XXX} 	1	Positive
ml_sen_794	Jayettante punyalanu sesham trissur slangilulla hitakum ethu	jayettante punyalanu {XXX} punyalanu sesham {XXX} sesham trissur {XXX} trissur slangilulla {XXX} slangilulla hitakum {XXX} 	2	unknown_state
ml_sen_795	Prithviraj venamenn parayunnavar adi oru like	prithviraj venamenn {XXX} venamenn parayunnavar {XXX} parayunnavar adi {unknown_state} adi oru {unknown_state} 	2	unknown_state
ml_sen_796	Nammala Lalettan fans 1 like adiche	nammala lalettan {XXX} lalettan fans {Positive} fans 1 {XXX} 1 like {XXX} 	1	Positive
ml_sen_797	Panangad karu und engil like adikuuu	panangad karu {XXX} karu und {XXX} und engil {XXX} engil like {XXX} 	2	unknown_state
ml_sen_798	Ethu Pwolikum  Mammookha  BGM Verai level	ethu pwolikum {XXX} pwolikum mammookha {XXX} mammookha bgm {XXX} bgm verai {XXX} 	1	Positive
ml_sen_799	evideyokeyo oru pulimurugan touch eniku mathramano thonniyathu	evideyokeyo oru {XXX} oru pulimurugan {Mixed_feelings} pulimurugan touch {Positive} touch eniku {XXX} eniku mathramano {unknown_state} 	1	Positive
ml_sen_800	Padam kand shesham trailer kanan vanavar undegil like adi	padam kand {unknown_state} kand shesham {XXX} shesham trailer {unknown_state} trailer kanan {unknown_state} kanan vanavar {XXX} vanavar undegil {XXX} undegil like {XXX} 	2	unknown_state
ml_sen_801	Unda ude teaser kandit vannavar like adich  hajar avendathanu	unda ude {XXX} ude teaser {XXX} teaser kandit {XXX} kandit vannavar {unknown_state} vannavar like {unknown_state} like adich {unknown_state} adich hajar {XXX} 	2	unknown_state
ml_sen_802	407 dislike haaa oka mumuty fans ayerikyum kastam	407 dislike {XXX} dislike haaa {XXX} haaa oka {XXX} oka mumuty {XXX} mumuty fans {XXX} fans ayerikyum {XXX} 	2	unknown_state
ml_sen_803	Mass kanikkan mle palettan kayinjje vera aalullu####	mass kanikkan {Positive} kanikkan mle {XXX} mle palettan {XXX} palettan kayinjje {XXX} kayinjje vera {XXX} 	1	Positive
ml_sen_804	veendum veendum triler kannunavar like adik evide	veendum veendum {Positive} veendum triler {XXX} triler kannunavar {XXX} kannunavar like {unknown_state} like adik {unknown_state} 	2	unknown_state
ml_sen_805	Before 24hrs itz went to 3.1M	before 24hrs {XXX} 24hrs itz {XXX} itz went {XXX} went to {XXX} 	1	Positive
ml_sen_806	Vallatha jathi trailer onnum pidikittiyilla prithivi brilliance	vallatha jathi {XXX} jathi trailer {unknown_state} trailer onnum {Positive} onnum pidikittiyilla {XXX} pidikittiyilla prithivi {XXX} 	1	Positive
ml_sen_807	Trailer kand kuru potti olich ippozhe degrading thodangi entha avastha ikka fans ichiri ulupp	trailer kand {Positive} kand kuru {XXX} kuru potti {Negative} potti olich {XXX} olich ippozhe {XXX} ippozhe degrading {XXX} degrading thodangi {XXX} thodangi entha {XXX} entha avastha {XXX} avastha ikka {XXX} ikka fans {unknown_state} fans ichiri {XXX} 	2	unknown_state
ml_sen_808	Lucifer kandu kidilol kidilam Ippo Katta Waiting for Raja	lucifer kandu {Positive} kandu kidilol {XXX} kidilol kidilam {Positive} kidilam ippo {XXX} ippo katta {XXX} katta waiting {Positive} waiting for {Positive} 	1	Positive
ml_sen_809	10 മില്യൺ ആവണം  love you mammukkaa 🥰🥰🥰🥰🥰	10 love {XXX} love you {Positive} 	1	Positive
ml_sen_810	Njan Oru lalettan fan aaanu...... Ithu Oru rakshayum illa mammoka heavy masss	njan oru {Positive} oru lalettan {Positive} lalettan fan {Positive} fan aaanu {XXX} aaanu ithu {XXX} ithu oru {Positive} oru rakshayum {Positive} rakshayum illa {Positive} illa mammoka {XXX} mammoka heavy {XXX} 	1	Positive
ml_sen_811	Dislikes inde 100 alla 200 madangu likes adikkum ..athan lalettande power	dislikes inde {XXX} inde 100 {XXX} 100 alla {XXX} alla 200 {XXX} 200 madangu {XXX} madangu likes {XXX} likes adikkum {XXX} adikkum athan {XXX} athan lalettande {XXX} 	2	unknown_state
ml_sen_812	Ithiloke vannu dislike adikunnavane okke namikanam	ithiloke vannu {XXX} vannu dislike {XXX} dislike adikunnavane {XXX} adikunnavane okke {XXX} 	1	Positive
ml_sen_813	Ith kandapo ronchaaamam Enik matram aanoo vanne	ith kandapo {XXX} kandapo ronchaaamam {XXX} ronchaaamam enik {XXX} enik matram {unknown_state} matram aanoo {XXX} 	2	unknown_state
ml_sen_814	Sunny chechide kolam nokkan trailer kandavarundo	sunny chechide {unknown_state} chechide kolam {XXX} kolam nokkan {XXX} nokkan trailer {XXX} 	2	unknown_state
ml_sen_815	dislike adicha verum 10k   m@.nmar  aarde fans aanenn parayandellooo	dislike adicha {Negative} adicha verum {XXX} verum 10k {XXX} 10k mnmar {XXX} mnmar aarde {XXX} aarde fans {XXX} fans aanenn {XXX} 	0	Negative
ml_sen_816	Ethra thavana kandennu enk polum ariyilllaaaa	ethra thavana {Positive} thavana kandennu {XXX} kandennu enk {XXX} enk polum {XXX} 	1	Positive
ml_sen_817	Padam kanda shesham trailer kandathukondu oru aaswasam.	padam kanda {Positive} kanda shesham {XXX} shesham trailer {unknown_state} trailer kandathukondu {XXX} kandathukondu oru {XXX} 	1	Positive
ml_sen_818	MAMMUK  FANS  PERUMBAOOR  SUPER     jai jai mammuk	mammuk fans {XXX} fans perumbaoor {XXX} perumbaoor super {XXX} super jai {XXX} jai jai {XXX} 	1	Positive
ml_sen_819	Its not a trailer its a ultsavam	its not {not-malayalam} not a {XXX} a trailer {Positive} trailer its {XXX} its a {XXX} 	1	Positive
ml_sen_820	Dear Lalettan Fans	dear lalettan {XXX} 	1	Positive
ml_sen_821	Ravanan aya avane illathakkan oru avatharam vendi varum...ikkaa	ravanan aya {Positive} aya avane {Positive} avane illathakkan {XXX} illathakkan oru {unknown_state} oru avatharam {XXX} avatharam vendi {XXX} 	1	Positive
ml_sen_822	Trending 1 on Tamil Nadu	trending 1 {not-malayalam} 1 on {not-malayalam} on tamil {XXX} 	4	not-malayalam/tamil
ml_sen_823	3 times continue kandavar onnu ivde vanne..nedumplly rock	3 times {XXX} times continue {XXX} continue kandavar {XXX} kandavar onnu {unknown_state} onnu ivde {XXX} ivde vannenedumplly {XXX} 	2	unknown_state
ml_sen_824	Lalettan fansinu trailer kandathilekk swaghatham	lalettan fansinu {XXX} fansinu trailer {XXX} trailer kandathilekk {XXX} 	1	Positive
ml_sen_825	Nammude kunjunnimaaashine orma vannavar like adiche	nammude kunjunnimaaashine {XXX} kunjunnimaaashine orma {XXX} orma vannavar {unknown_state} vannavar like {unknown_state} 	2	unknown_state
ml_sen_826	Comment nokki kayijall pine trailer kannam	comment nokki {XXX} nokki kayijall {XXX} kayijall pine {XXX} pine trailer {XXX} 	2	unknown_state
ml_sen_827	Rajamanikyam alpam international aakiyal lucifer pole irikkum.... enne pidichu mammoookka fan aaakaruthu.. veruthe onnu thoni athre ullu	rajamanikyam alpam {XXX} alpam international {XXX} international aakiyal {XXX} aakiyal lucifer {XXX} lucifer pole {Positive} pole irikkum {XXX} irikkum enne {XXX} enne pidichu {XXX} pidichu mammoookka {XXX} mammoookka fan {XXX} fan aaakaruthu {XXX} aaakaruthu veruthe {XXX} veruthe onnu {XXX} onnu thoni {XXX} thoni athre {XXX} 	1	Positive
ml_sen_828	trailer kandappozhe cheriya oru verup thonniyavar like adikku	trailer kandappozhe {XXX} kandappozhe cheriya {XXX} cheriya oru {XXX} oru verup {XXX} verup thonniyavar {XXX} thonniyavar like {unknown_state} 	2	unknown_state
ml_sen_829	Haters dislike ... Paavo ithrakkum pediyaano oru padavam verunne... Kaishttam haters🤣	haters dislike {Negative} dislike paavo {XXX} paavo ithrakkum {XXX} ithrakkum pediyaano {XXX} pediyaano oru {XXX} oru padavam {XXX} padavam verunne {XXX} verunne kaishttam {XXX} 	0	Negative
ml_sen_830	Katta lalettan fans ivide orre like🤙	katta lalettan {Positive} lalettan fans {Positive} fans ivide {unknown_state} ivide orre {XXX} 	1	Positive
ml_sen_831	Pulli oru kollam etra films cheyyum🤔	pulli oru {XXX} oru kollam {XXX} kollam etra {XXX} etra films {XXX} 	1	Positive
ml_sen_832	Rajuettan oru rekshayumillatto...... Direction pakka...& Lalettan as usual marana mass performance	rajuettan oru {XXX} oru rekshayumillatto {XXX} rekshayumillatto direction {XXX} direction pakka {XXX} pakka lalettan {Positive} lalettan as {XXX} as usual {XXX} usual marana {XXX} marana mass {Positive} 	1	Positive
ml_sen_833	Eee trailor 25 thavana kandavar like adi	eee trailor {XXX} trailor 25 {XXX} 25 thavana {XXX} thavana kandavar {unknown_state} kandavar like {unknown_state} 	2	unknown_state
ml_sen_834	Trailer 1 rekshem illah katta wi8 ing	trailer 1 {not-malayalam} 1 rekshem {XXX} rekshem illah {XXX} illah katta {XXX} katta wi8 {Positive} 	1	Positive
ml_sen_835	Therium ille  raja sollrathu than seivve seivvarathu mattun thaan solluvee	therium ille {XXX} ille raja {XXX} raja sollrathu {XXX} sollrathu than {XXX} than seivve {XXX} seivve seivvarathu {XXX} seivvarathu mattun {XXX} mattun thaan {XXX} 	2	unknown_state
ml_sen_836	Ikka massmamangam pwolikkum. Ikkade adutha 100 cr movie. Urappicho	ikka massmamangam {XXX} massmamangam pwolikkum {XXX} pwolikkum ikkade {XXX} ikkade adutha {XXX} adutha 100 {unknown_state} 100 cr {unknown_state} cr movie {not-malayalam} 	2	unknown_state
ml_sen_837	Ikkayudea Look istham ayavar ividea like adikk 🤘	ikkayudea look {XXX} look istham {XXX} istham ayavar {XXX} ayavar ividea {XXX} ividea like {unknown_state} 	2	unknown_state
ml_sen_838	Madura raaja trailer kanditt ivide vannavar likuuu	madura raaja {XXX} raaja trailer {XXX} trailer kanditt {Positive} kanditt ivide {XXX} ivide vannavar {unknown_state} 	2	unknown_state
ml_sen_839	onnil kuduthal thavana kandavar like adike	onnil kuduthal {unknown_state} kuduthal thavana {XXX} thavana kandavar {unknown_state} kandavar like {unknown_state} 	2	unknown_state
ml_sen_840	Appo raja inte anniyan prithviraj avide?	appo raja {XXX} raja inte {XXX} inte anniyan {XXX} anniyan prithviraj {XXX} 	2	unknown_state
ml_sen_841	Solurathu thaan seyuva seyirathu mattum thaan soluva	solurathu thaan {XXX} thaan seyuva {XXX} seyuva seyirathu {XXX} seyirathu mattum {XXX} mattum thaan {not-malayalam} 	4	not-malayalam/tamil
ml_sen_842	Dulkar:umme ikkayoude unda potti Umma: enne alla	dulkarumme ikkayoude {XXX} ikkayoude unda {XXX} unda potti {XXX} potti umma {XXX} umma enne {XXX} 	2	unknown_state
ml_sen_843	Mamookka super mega star only one mega star mamookka	mamookka super {XXX} super mega {Positive} mega star {not-malayalam} star only {XXX} only one {XXX} one mega {XXX} mega star {not-malayalam} 	4	not-malayalam/tamil
ml_sen_844	Padam hit laleetan fans like adi	padam hit {Positive} hit laleetan {Positive} laleetan fans {Positive} fans like {unknown_state} 	1	Positive
ml_sen_845	I am waiting for.................... tovino kalki trailer tovino fans like here	i am {not-malayalam} am waiting {not-malayalam} waiting for {Positive} for tovino {XXX} tovino kalki {XXX} kalki trailer {XXX} trailer tovino {XXX} tovino fans {unknown_state} fans like {unknown_state} 	1	Positive
ml_sen_846	first coment ..laletta love u...Raju Chetta love u....	first coment {XXX} coment laletta {XXX} laletta love {Positive} love uraju {XXX} uraju chetta {XXX} chetta love {XXX} 	1	Positive
ml_sen_847	LUCIFER film kandittu trailer kanunevar ethra paerru	lucifer film {XXX} film kandittu {XXX} kandittu trailer {unknown_state} trailer kanunevar {XXX} kanunevar ethra {XXX} 	2	unknown_state
ml_sen_848	Ikka katta  fans like addiche pinne ente channel onnu sub cheyyu	ikka katta {Positive} katta fans {unknown_state} fans like {unknown_state} like addiche {XXX} addiche pinne {XXX} pinne ente {XXX} ente channel {unknown_state} channel onnu {unknown_state} onnu sub {XXX} 	2	unknown_state
ml_sen_849	Moonure enthayalum adikkila erunoore Kodi adukateenne ashamshikunu	moonure enthayalum {XXX} enthayalum adikkila {XXX} adikkila erunoore {XXX} erunoore kodi {XXX} kodi adukateenne {XXX} 	1	Positive
ml_sen_850	Ith bumber hit aavum enn urappullavar	ith bumber {XXX} bumber hit {XXX} hit aavum {unknown_state} aavum enn {Positive} 	1	Positive
ml_sen_851	രോമാഞ്ചം @Peak level #Lucifer  ejjaathi!!...	peak level {XXX} level lucifer {XXX} 	1	Positive
ml_sen_852	4 million ayi Ellavarum like adi	4 million {unknown_state} million ayi {unknown_state} ayi ellavarum {XXX} ellavarum like {XXX} 	2	unknown_state
ml_sen_853	1:38 ee scene kaanaan vendi trailer kaanunnath aarokke ??	138 ee {XXX} ee scene {Positive} scene kaanaan {unknown_state} kaanaan vendi {unknown_state} vendi trailer {unknown_state} trailer kaanunnath {XXX} 	2	unknown_state
ml_sen_854	All Kerala. Mohanlal fans like meee	all kerala {unknown_state} kerala mohanlal {unknown_state} mohanlal fans {not-malayalam} fans like {unknown_state} 	2	unknown_state
ml_sen_855	aaroke madhuraraja teaser kandit ividek vannu..... like here	aaroke madhuraraja {XXX} madhuraraja teaser {unknown_state} teaser kandit {XXX} kandit ividek {XXX} ividek vannu {XXX} vannu like {Positive} 	2	unknown_state
ml_sen_856	Karnataka fans here for mammukka ND prithvi	karnataka fans {not-malayalam} fans here {not-malayalam} here for {XXX} for mammukka {XXX} mammukka nd {XXX} 	4	not-malayalam/tamil
ml_sen_857	Ini Bilal 2 varumbo enthayirikkum ho	ini bilal {XXX} bilal 2 {XXX} 2 varumbo {XXX} varumbo enthayirikkum {XXX} 	2	unknown_state
ml_sen_858	I'm from Bengaluru	im from {not-malayalam} 	4	not-malayalam/tamil
ml_sen_859	Youtube still hang 210 likes 283 views	youtube still {XXX} still hang {XXX} hang 210 {XXX} 210 likes {XXX} likes 283 {XXX} 	2	unknown_state
ml_sen_860	Daily viewers ethra aayi enn ariyan varunnavar hit like here	daily viewers {not-malayalam} viewers ethra {XXX} ethra aayi {unknown_state} aayi enn {XXX} enn ariyan {XXX} ariyan varunnavar {XXX} varunnavar hit {XXX} hit like {not-malayalam} 	2	unknown_state
ml_sen_861	ഇജ്ജാതി BGM..  Power Full Mass Entertainer Loading......	bgm power {XXX} power full {XXX} full mass {Mixed_feelings} mass entertainer {Positive} 	1	Positive
ml_sen_862	This is interesting.....ikka polikku ikka.....all the best from Lalettan Fans	this is {not-malayalam} is interestingikka {XXX} interestingikka polikku {XXX} polikku ikkaall {XXX} ikkaall the {XXX} the best {Positive} best from {not-malayalam} from lalettan {Positive} 	4	not-malayalam/tamil
ml_sen_863	Trailer kidu mass marana mass.  Ee padam recordukal thoothuvarrum	trailer kidu {Positive} kidu mass {Positive} mass marana {Positive} marana mass {Positive} mass ee {XXX} ee padam {Positive} padam recordukal {XXX} 	1	Positive
