text	category
ramesh ettante first padam oru feel good movie aayirunnu ethum angane aakum enn karuthunnu	Positive
dialog delevery shariyayilla act super aayirikkum mass lalettan	Mixed_feelings
dileepettan fans vaka best of luck	Positive
ithe ikka polikkum ne thonane laletten fansinte vaka ore all the best	Positive
romanjification enta ponnikka nigal vere leval aanu	Positive
padam pwlikm ikka oru rekshayum ellah age is just a number from a10 fans	Positive
njan vicharicha pole alla ketto sambhavam kidukkiyittundu	Positive
mamangam alla avante appan vannallum eth vijayikkum	Positive
mamangan istam anne poli anne pakshe njangal marakar fans anne	unknown_state
nalla trailer filimum athu pole aakum ennu pradheeshikkunnu	Positive
otta vakkil paranjal vismayam mammookka ningal oru idhihasa taram tanne ennu veendum teliyikkunnu	Positive
lalettan poli 2 kg potherachi vangi veetil ponam	Positive
mammunikal kuthiyirunn dislike adikunund bloody patti theetams	Negative
onnil kooduthal kandaavar ividea like adikk nan matram ano	unknown_state
varika varika sahajare listen old version	not-malayalam
entha chettan vilichittanu njn vannathu enna tovinoyode dialogue mass alle guys	Positive
eee trailerinu dislike adikaanum oru range okke venam kashttam luv u ikka	Negative
padam parama koothara	Negative
pwoli sharathe track mari mamagam	Positive
ee cinima kannan athin oru name mathii s sunny	Positive
aa chekkanu jishnuvinte chchaya thonniyavar undo	unknown_state
madhura raja pokkiri raja rajadi raja raja manikyam rakshasa rajav	unknown_state
at last superstar rajinikanth dialogue	not-malayalam
edile chela police ne evideyo kandapole vijayan sarkare anno	unknown_state
ikka november 21 ann oru puram thanne pazhasiraja fdfs ormaverunnu	Positive
kerala police da mavoist alla mavoistinte achane vare nammal adichodikumpinnalla	unknown_state
thakarthu	Positive
ayyee ithenthu samsaram slangue pattilla lelettanu sadharana malayalam mathi aayirunnu ithu nalla bore aayitund	Negative
hang ayo	unknown_state
ee varshatthe maraka mass padam kidu bgm	Positive
ini katta waiting lucifer releasing day ettante fans like adikkeda	unknown_state
kekan nalle sugam ingne jeevich nokk pani nalle kittum ella bagath ninnum	unknown_state
oru kgf manakunundo alla kgf ne thakarkkunna oru mass item manakunund	Positive
17k views 112k likes youtube are u drunk	not-malayalam
trailer record adikkunathilum ennikishtam theatreil record adikunth kaanan aanu	Positive
mammookkaa kidu mammookka irangiyappo pilleru sasi aayi	unknown_state
bgm semma from tamilnadu	not-malayalam
mamookka oru rakshayum illa kidilan	Positive
mattoru china town aavathirunnal mathiyayrunnu nalla oola trailer	Negative
policekaarante nenjath chavitti nilkunnath maathram kaanan theatril poyavar aarelum undo	unknown_state
lucifer trailer ethineka kuduthal repeat adich kandavar like adi	unknown_state
police pwoli anallo lal inte thirichu varavu	Positive
face kanikkathe mass kanikkanamengil ikkakke sadhikku	Positive
id kanditt bestt actor movie ormma vanna arenkilum undoo	unknown_state
onnum parayanilla mammoka superb bgm woww	Positive
lucifer njngal randum kayyum neeti sweekarichu marichu matham parayunna sangikal keri dislike adukkuvaa oru myrum nadakkulla	Negative
mammookka athirappalli vellachattathinte munbiloode nadannu pokumbole romancham vannavar like adi	unknown_state
watch from saudi riyadh	not-malayalam
arjun reddy bgm poole thonniyathu enniku mathram aano	unknown_state
odiyanekaal kooduthal kanji vendivarum lucifarine	unknown_state
november 21ode kore recordukalk oru theerumanamaakum	unknown_state
0 28 0 33 athu ingerkk matrame pattu sheriyalle	Positive
njan youtubil new ana enn onnu support cheyumo pls	unknown_state
0 26 kamal hassan	unknown_state
trailer kidu	Positive
vibin mangalassery	Positive
madi idu madi laalletta ninga polichuu	Positive
dialog bora ettan saatha dilogu matre pattu dileep mammoka dilogu suppera	Negative
dislike adikaan vendi vannathaan pakshe ikka ee trailer kanditt dislike adikaan pattunnilla so ente vaka oru	Positive
pwloichu laletta ettan anu njn terrible devil mass maranamass	Positive
odiyante releasinginu vandi kathu nilkukyanu laletta	Positive
mammokka age 68 no words	Positive
sett	unknown_state
dhaivathinte swntham naadu kidukkaachi	unknown_state
prithviraj illenu manasilayi surajine kandillallo siddik thirichethiyitund	unknown_state
best cinematography kidilan oru rakshayum illa	Positive
oru kidilam bgmum songsum malayalathil kelkkanam gopi chettan sadakuzhanju ezhunelkkanam	Positive
1 08 back groundile photo sukumaran sir lalettante appachan	unknown_state
pala padathilum kanda scenugal kooti kuzhucha padam athine kidu mass ennoke parayaan kure andam kammi fansugalum	Negative
ohh mamooka kalaki adipoli trailer best wishes from tamil nadu	Positive
padam kurachode dark theme aakayirunnu	Mixed_feelings
njan katta llaletten fana ikka ettente pilleru koodu ekkante pillerekkode aagoshikkan	Positive
1 20 its not kannadan its kannadiga	not-malayalam
kidu trailer by katta mammooka fan	Positive
trailer igananekii padam eganarikumenn onnalochich nokiyyee romanchamm varunnuu maranamass ettan	Positive
mammookkayude sound oru rekshayum illa pwolii	Positive
a10 nte mass kanan vannavar addik oru like	unknown_state
192k views	not-malayalam
surajinte body transformation ho vere level nadan aakuvanello oro padam kazhiyumthorum	Positive
ikka trailer powli frm a10 fan	Positive
trailer ittapozhekku dislike vannu athinu artham avar ikkye pedikkunuu love u ikka	Positive
ichaakkaa pwolichu tto all the best mammookka by lalettan fan	Positive
thalaivaa sollarathu mattumdha saiva ethrayum nall evidarunu chillarkku kuru potti thudagi	Negative
vijayude padathinde trailerinu okke kodukkunna support nammude malayalam movie kkum koduthoode	unknown_state
tovino nte speech uff vere level mass	Positive
padam nalladalla ennulla abiprayam kettukond poya enik predeeshichadilum nalla super padam kanan kaziju cash povilla 101	Positive
aa thumb nail ile look nokkiyatte oru adaar mass block ulla rangam aanen urappayi	Positive
poi chav madura raja illalpo oruthnm thalla pokkula	Negative
gangumayi varunnavan gangster avan sunnyneym koottiyah verunnath pornstar	Negative
oru reksheyum illa 200 kodi club ill kerum ennu orappolavar like adi	unknown_state
pwolich ikka love from ettan fan	Positive
mamangam is november 21 waiting	not-malayalam
17 k views 114k likes youtube hang aayii makkalee	unknown_state
njan padam kandu kidukachi padam ellaarum ee padathe patti negatives mathram parayunnu i don t know why any i lived this movie	Positive
enta ponnoo adaar item ith pwolikkum	Positive
eniyum eniyum malayala cinema orupaad uyaragalil ethatte	Positive
trailer kandale ariyam lalapande adutha padakam	Negative
thrissur pooram trailer hidden details	unknown_state
pettennu 1m akkuu guyss ikkaa fansinte power kanichu kodukk	unknown_state
against	unknown_state
eppam samayam 1 20 am 4million views 2 30 am akumbozhelum akumo saudi time	unknown_state
katta waiting aanu makkale june 16th derick abraham entry	Positive
vannu nammude mwuth john abraham palakal	Positive
karikk nte videos ittall pinne youtubeinte trending system aangu maari mariyum 1 aangu maatikko	Mixed_feelings
0 43 muvattupuzha grand centre mall alle muvattupuzha kaar indo ivude	unknown_state
njagaloke kandittum verukanilalo eatta only reason lakettan	unknown_state
enganey thonnunnadey i trailer inu dislike adikkan	Negative
ethra peru unde lalettante punch dialog eshtapettavar	unknown_state
mamangam mamangamtrailer mammootty mammookkaa polichuu	Positive
nammade lalettante lucifer anu athukum mele lalettan fans like here	Positive
30 min 400k view adichu makkale	Positive
padam first day kandittu vannavar arokke ind	unknown_state
views 17k	unknown_state
laalappaa ikkayod muttaan nikkandaa raajayum pillerum strongaa tripple strong laalappan koottiyaal koodoolaa	Negative
all the best ikkaa nalloru padam avatte madura raja	Positive
ikka unni ettan ellarum polichutta	Positive
ikka ningaloru sambhavamaa trailor thanne ethra thavana kandittum mathiyavunnilla appol movie kola maranamass	Positive
pani ariyavunna oruthante kaiyil lalettane kittiyal theeravunna preshname undayirunnullu athethayalum ok ayi lalettanrajuvettan	Positive
0 30 theatre ilaki mariyan povunna scene	Positive
video kande comments nokana guyz oru like	unknown_state
padam vere level aanu big b ye kaalum mass aanu	Positive
waiting for mamaankam days	not-malayalam
trailer kanditu mammooka veendum karayipikum ennu thonunu	Positive
ith kandappo pulimurugan ormavannavar like adi	unknown_state
vinneth aanalle vivek oberoi kku sound koduthath	unknown_state
ente mamookkaa ijjathi romaja kanjukam mammootti istham ithu kalakkum polikkum thimirkkum	Positive
gym bossin vidaa ittymaaniydde margam kali ini troll lokam bharikkum	unknown_state
wawu variety ayitt ind oru korean movie level	Positive
lalettan massda vyara lavala athukum myaley i love you laletta	Positive
vannu mona real raja ethu polikkum eni anu record maranpogunnathu madhuraraja mammokka king	Positive
kidilam theme padam theatril kandrikum lalettan fan	Positive
mollywoodin thala uyarthan mammookkayude vaka puthiya oruitem koodi mammookka fan like adi	Positive
100 cr aanannu antony parayaan paranju	unknown_state
vere level anne ikka hatrick adikkumm ee movie katta waiting vaishak sir	Positive
i m a big fan of you mammookkaqq	not-malayalam
polichu katta wait mamooka fans adi like	Positive
all d best from challenging star d boss kannadiga	not-malayalam
ente ponnoo ijjathii marana mass	Positive
open for online job for students	not-malayalam
12 mani kazhn kaanunnvar ivde like	unknown_state
ore daivam pakshe marannamila lalettan eshtam stephen	Positive
dislikes have no roles 66k likes mathi	unknown_state
make up kurach koodiyo enn oru doubt	Mixed_feelings
polichu machane lucifer ellarum kananam	Positive
i lik both lalettan and ikka madhuraja kollam gud ishtyi trailer but lucifer vere level tanne anu	Positive
nyan lalettan faanannu pakshe stylishaayittu ijjathi padangal chyyan ikkakku kazhiyullu	Positive
hit like yash boss fannss form kgf	not-malayalam
2thavana kuduthal trailer kandavar like adi	unknown_state
1 34 side ill nikkunnath prithviraj alle	unknown_state
mamangam kunjaali marakkaar mammukka lalettan fans like here v r 1	not-malayalam
whose here just for sunny hit like	not-malayalam
trailer kollam pakshe annu blouse undayirunno	Mixed_feelings
background music kittan valla vazhiyum undo kidilan	Positive
visual treat enu parnja dhe idhan mammooka	Positive
nice trailer but manju again	Mixed_feelings
njan mathramano e trailer onnil adhikam thavana kandath	Positive
happy birthday megastar mamookka once king is always king	not-malayalam
dislike adiche jimittan fans n	Negative
ee trailaril ake oru bore ullu shajoninte oru shot pulli kattil appiyidan irickunna oru feel	Mixed_feelings
ee item vache mammal nammude pracharanam thakarkum	unknown_state
polioru mass film airikumm anullavr like adiku	unknown_state
oronnu padam pidikan irangum paisa poyathinte deshyam kondanu ivide trailer thappipidichu comment cheyyunnathu arum kanallu thank me later	Negative
pakahe prithivraj evide poyi pokirirajail undayirunuallo	unknown_state
ikka varunnu iniyum maasukal srshtikaan in the age of 68 ikkaye ishtamullavar like kodukk	Positive
chennai rohini theataril aareke undagum fast day	unknown_state
olaa oola oole	Negative
pakka thane pore indha raja yude aattathe madhura veera raja	not-malayalam
katta murali gopi fanzz adikada like	unknown_state
iniyum venam kurachum koodi ulla trailer	unknown_state
chill roomil kudungi ice aayi ppopya penkuttiyue katha	unknown_state
supeerr lal ettan and prthiviraj superb	not-malayalam
ikka polikumen urappullavar like and comment please	unknown_state
ntammoo enna lookka nte etta immathiri oru trailer pretheekshichilla kikkiduu	Positive
watch orevidhi malayalam shortfilm	unknown_state
pta nhi bollywood walo ko aise movie banani nhi aate kya	not-malayalam
ithu vere level padam aayirikkum enthaayalum madhura raja pole valiya oru vijayam aakatte	Positive
dis like addichavark ende vaka naduviral namaskaram	Negative
likes nd konda korayne 180k indairunu ipo 131k	unknown_state
now 5 2k dislikes trailer varunnathine munpe ingane appol padam irangiyalo andha bayam irukkanam	Mixed_feelings
aa dislike mikkathum mohan lal fans aayirikkum	Negative
nyz padam polikkumhikka with akka ishtamh	Positive
fan fight alla malayaligalkulla abhimanam avattee	Positive
alelum immade jayettane pettu thrissur slang pedakan aledaa gedyoollee	Positive
trailer release aakunnathinu munnae 1 3k dislike oo	Negative
hype kurakan samthikoolla alle ijjathi ittems oke irakiyal engane hype illathirikum	Positive
looks totally hopeless oru kannan thamarakulam level padam aakumnnu thonninu	Negative
direction is really heavy seems like more interesting scenes and much eagerness waiting about all in all kidu romanjam	Positive
27th character poster aaa suspense hype inu kodukkanam oru like	unknown_state
padam kandittu vannavaradi oru kidukaachi box office karakkiyadi like	Positive
mammookka did it last sooper man punj is owsume	not-malayalam
all the best ikka mamangam team	not-malayalam
enna mass bgm gopi sunder bmg s vere level	Positive
enallum pandu nasirum jayanum filmsintoru feel kittunilla new charithra cinemagalku sheriyalle	Mixed_feelings
16788 views but 82k likes	unknown_state
cheriya pulli ala avan padiche kalana laleattann	unknown_state
mass ka baap maduraraja	not-malayalam
angane july month ile ende aadyathe leave njan angu edukuva july 5 nu	Positive
fdfs for sure samshayam venda	Positive
trailer adipoli anne paranjal pora vere levala	Positive
evg raja ni8 stephen big ms rulling social media	not-malayalam
any tamilnadu telungana surya fans here	not-malayalam
ippo time 2 34 am kannunavar	unknown_state
tovino ichayante police vesham kandapolu eniku mathramano thonniyathu kasaba film mammookkaya pole ichayanu varunu	unknown_state
sambavam kidu ayandu but pratheekshikkan pediya sherikkum pedichitta	Positive
we have slr gun slr marksman rifle bullet 7 62 8x supported pubg daa	not-malayalam
17k view	unknown_state
uff oru rakshayumilla 6 thavana kandu pwoli ikka mass	Positive
mass ikkaa vaishaakannaa thanks all the best	not-malayalam
nammal innu ee cinema kandu narthe njan lallettean fan ayirunnu ippol njan mammooty fan ayi	unknown_state
mamangam era awsome trailer 1 50 1 55	not-malayalam
entharanjittadoo okke unilke cheyyanee naanamketta paripaadi kashtapettu cinima edutha athulim koree ennam und vivaadhavum kond irangikolum	Negative
all the best from prithviraj fans next prithviraj mammukka vech padam varatte katta waiting	not-malayalam
allelum murali gopi moviesinte trailer kidu aayirikum pakshe padam disaster aayirikum	Mixed_feelings
venda kutaa urutaam tovino ishtam katta waiting	Positive
katt waiting far lalattan far lusifer	Positive
jayatten muthan nammade mass aanpolikk jayettasupport cheyyumnn ullavar ivide like	unknown_state
