text	category
eattavum miss cheyyunnathu prithviraj	Mixed_feelings
chakkasivandha vanam line thonnal mathram aavatte athrakk oru budhiyillatharam kaattilla rajuvettan katta waiting lalettan rajuvettan ishtam	Mixed_feelings
sherikkum il prithvirajinte koravu enthayalum undavum	Mixed_feelings
sathyam paranja valya punch onum kittila	Mixed_feelings
trailer vijaricha athra oru gum aayila le saramila padam nannayal mathi	Mixed_feelings
trailer kollam but oru telugu padam pole irikanu enthayalum oru action packed mass padam aayirikum	Mixed_feelings
ithiri ponna commediane ozhivakki selective akoo laletta	Mixed_feelings
sound l endo oru mistake ulla pole thonni enikk matram ano	Mixed_feelings
best actor film evdeyo keri varunnu	Mixed_feelings
mass okeyanu over akathirunna mathyarnu malayalathil oru mass police padam kandit ethra kalayi minnichekane	Mixed_feelings
eth pokirirajayo pulimurakano atho lucifero ellam mix cheythittundello koode rajani dialogue um	Mixed_feelings
ithil mammookakk role undo motham aa pilleraya kaniche mammokka mass	Mixed_feelings
ayye mechalla lucifer daa lalettan fan like adi	Mixed_feelings
cinemakku vallathum baaki vachitundu trailer cheta	Mixed_feelings
bg music nammude cia yude bgm pole undalo	Mixed_feelings
ben johnson mani police was soopr idikkokke enna weightaa tovino pora	Mixed_feelings
japan ne patty angane paranjath ottum sheri ayilla ee dialogue ezhuthyavan odikkunna vandi japan il undakkiyathanenn orkkanam	Mixed_feelings
chela forest seen okke evido kandapole aa pulimurukan	Mixed_feelings
kandidte oru shogam padam akuna thonathe parayan patula mamooty prithviraj okke inde	Mixed_feelings
thokk	Mixed_feelings
nalla subscribers ulla oru channelil ittudayirunu nthayalam katta waiting mamooka	Mixed_feelings
bro ithaan mass raaja	Mixed_feelings
oru variety agotu feel cheyanila full mass item avum onnum kanand jayettan eragila	Mixed_feelings
skech bgmnod entho samyam ullapole ennalum kiduve	Mixed_feelings
kurachu idi iyum kurachu kasaba iyum ula oru comfo feel pole indu	Mixed_feelings
padam moonjalaanelum ipp trailer kandaalum romaanjam	Mixed_feelings
enthokeyo evdakayo oru thakarar pole ennalum kolaam	Mixed_feelings
triler kollam but anu sithara kolamakum seriel dialogu pole parayunnund anu sithara	Mixed_feelings
oru pandi comedy pandum pole unnd	Mixed_feelings
pazhashirajayude aduttonnum itu varilla itu bahubalida copiyadi	Mixed_feelings
trail luciferinte athra illelum padam heavy aayirikum	Mixed_feelings
1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu mt yude dialogukalkk pakaram vekkan onnumilla	Mixed_feelings
dado girija	Mixed_feelings
itu pwolikum laletta iru rakshayum illa trailel pakka professionalism ente oru prarthana ippravisham manju chechide mass dialogue onnum ondkalle kanji edukutee pole	Mixed_feelings
god marichu ene paranjit ole part karinje oru k g f feel thonni	Mixed_feelings
thoopil joppan poley ulla oru item aavand irunnal mathi aarunnu	Mixed_feelings
ethe pulimuruganta music aanallo full enthayalum mamookka polichu	Mixed_feelings
nerathe irakkiya bomb kadha tanne atleast nedumudi venu te dialogue enkilum mati pidikamayirunnu	Mixed_feelings
character eakadesham same aaanallo vyshakh sir	Mixed_feelings
degrading illel manyamaayi odiyekkavinna movie anennu thonnunnu	Mixed_feelings
trailer kidukki but screen ratio kuranjath kond vallatha irritation thonnunnu	Mixed_feelings
trailer kollam kolamass pakshe kaanan oru sukam illa veluthakanamaayirunnu	Mixed_feelings
petr hein ellam same stunt style anu luciferil ayale vaykathirunond karymay	Mixed_feelings
evideyo kgf orma varunathu eniku matramano music aano story oralde maranavum villan marde ennavum entho	Mixed_feelings
evidayokkayo oru aada movie touch thonniyathu enikku mathram aano	Mixed_feelings
prakash raj ullatu kondu chelappo hit aavum	Mixed_feelings
sorry to say odukkathe kali aakathirunna mathiyayrunnu	Mixed_feelings
ith baghamathy moviede kadhapolund anushka unnimukundan movie	Mixed_feelings
ith kelkumbo kilichundan mambazam orma verunnu	Mixed_feelings
comadey aguum realse aytuu paryaam	Mixed_feelings
super movie aanu but jai ne kollandayirunny	Mixed_feelings
trailer okke kollam pakshe evideyokkeyo pulimurukan keri varunnu ennu enik mathramano thonniyath	Mixed_feelings
urutam sounded a bit funny korachum koode punch avarunnu still super movie villain njerichu super	Mixed_feelings
dislike adichu tholpikan pattila makkaleaa lalettan oru rakshem illa prethviraj pwlichu katta waiting for 28th	Mixed_feelings
sunny chechine kurachu koode neram kanikarnu	Mixed_feelings
orupaad ishtaayi ee padam englm hit aaya mathiyenu	Mixed_feelings
ennalum davan coolayittu unda vizhungiyathu athra sheriyayilla padathil anaganills super	Mixed_feelings
dialog delevery shariyayilla act super aayirikkum mass lalettan	Mixed_feelings
padam kurachode dark theme aakayirunnu	Mixed_feelings
karikk nte videos ittall pinne youtubeinte trending system aangu maari mariyum 1 aangu maatikko	Mixed_feelings
make up kurach koodiyo enn oru doubt	Mixed_feelings
trailer kollam pakshe annu blouse undayirunno	Mixed_feelings
nice trailer but manju again	Mixed_feelings
ee trailaril ake oru bore ullu shajoninte oru shot pulli kattil appiyidan irickunna oru feel	Mixed_feelings
now 5 2k dislikes trailer varunnathine munpe ingane appol padam irangiyalo andha bayam irukkanam	Mixed_feelings
enallum pandu nasirum jayanum filmsintoru feel kittunilla new charithra cinemagalku sheriyalle	Mixed_feelings
allelum murali gopi moviesinte trailer kidu aayirikum pakshe padam disaster aayirikum	Mixed_feelings
chaadi vettal kurach over aayo ennoru doubt	Mixed_feelings
newton enna hindi cinema orma varunnu	Mixed_feelings
raju ettan i ll raju ettan ilangil or ith indavilla	Mixed_feelings
rajuettan illathu oru porayima anu jai vendarunnu paksha sambavom kollam	Mixed_feelings
trailer adipoli ayyi but yevedokko pulimurugan feal vannille	Mixed_feelings
schoolile pillare kandille thaadiyum meeshayum okke undllo	Mixed_feelings
mammooka back ennu payunna comments nodu eka evideyum poyitilla thirichuvaran	Mixed_feelings
villan aayi suresh gopi venam aayirunnu	Mixed_feelings
jayasurya entry ulla bgm arjun reddy pole arkenkilum thonniyoo	Mixed_feelings
oru mazhathil okke thalledo commentolikale padam irangatte vijayikkatte	Mixed_feelings
film putumayulla theme anu climax adupich kurach clishe aanenkilum padam kollam	Mixed_feelings
rajuaattan na miss cheyyunnu angilum raja return pwolichu mommookka thakarkkum	Mixed_feelings
mammoka varunathu mathram kollam bakki short film polundu	Mixed_feelings
thugs off hindusthaninte visualsum kunjalimarakarinte audio um kollaam	Mixed_feelings
pulimurugan endhoo evideyo feel cheyunna poley	Mixed_feelings
pisharody vidunna lakshanam unnumillaallo anyway good luck	Mixed_feelings
kanditt climax pulimurugan effect pole anenn thonunn kuttam parnaje alla friends daddy girija und pinne aa shots ellam pulimurugan trailerilum und	Mixed_feelings
trailer kandit poliyan ann chnce bt nalla visuals pradheekshikunnu	Mixed_feelings
pulimurugande cheriyoru copy aarkengilum feel aayo	Mixed_feelings
pappanum shameerum ee varavil ichiri serious anu	Mixed_feelings
madhu raj kathiyyum abhram anu powli	Mixed_feelings
ambujakshante kadha pora lucifer trailer kandapol kittuna oru punch illa ennirunalum ikkayude padavum nalla reethiyil vijayikate ennu	Mixed_feelings
urutaam enna dialogue parayenda tone sheriyalla athava namak avane urutaam oru funny dialogue	Mixed_feelings
oru pulimurugan chaya kachal idaku ille ennu doubt illathe illa	Mixed_feelings
rajuvettan pwolichu ini abhinayikkan time illathavuo	Mixed_feelings
puli murukan ithokke enth	Mixed_feelings
buildup mathrum avaruthu padam super aya mathiyayirunnu bros	Mixed_feelings
bgm oru rakshaym ilaa eppolm mammokaye kateelalo	Mixed_feelings
kollaam pakshe lucifernte athrak ethilla urappaanu	Mixed_feelings
surajettante character kurachu prayam ulla aal ayathu kondu dubbing il on nude sredhikamayirunnu other ways kiduu	Mixed_feelings
trailer kozhapila cinemayum nallatai vernam pritvirajine viswasam anu but murali gopy story ayond oru pedi	Mixed_feelings
pala bgm um ketta pole thonnunundelum kidu feel	Mixed_feelings
ithu pradheekshikuna pole avilla padam avarage	Mixed_feelings
pulimurugan copy adi pole ind stund seen ellam	Mixed_feelings
orumathiri tamil mass padam pole thonnunu daivam noke parangu politiciansne oke ingane thalapathuvekkunne aavishamillatha hype alle	Mixed_feelings
entho missing aanu	Mixed_feelings
lucifernne ezhuayallathu varakilla nnu urapaa pakshe padam pulimuragan level hittaa athu suraa	Mixed_feelings
oru nalla cinema kkaayi kathirikkunnu dhayavayi ithine 100 cr pattikayil kettaruth	Mixed_feelings
ikka kku nalla age feel cheyuunuu	Mixed_feelings
freezerinakathulla scene kandappo arkenkilum hollow man film orma varunnundo	Mixed_feelings
avasanam kanjipole aavathirunal mathi all the best	Mixed_feelings
pulimurugan pole akkan ulla udesham bt release kazhinj parayam kollavo elliyo enn	Mixed_feelings
ith kalki allaa ith kathi aahnu itiri	Mixed_feelings
swantham panavum padavum aauapol experimentation undavumo	Mixed_feelings
after neram	Mixed_feelings
pazhanjan formula aanaloo oru gramam	Mixed_feelings
mohanlal fananu but e filim ethraku pokanonnum ella raju ethilentha amanushikano	Mixed_feelings
camera style kandappo chapa kurush ormavannu	Mixed_feelings
trailer avg aakki preshakare pratheeksha veypikathe pritvii padam pwoli aayrkm appoo	Mixed_feelings
oru paandi gundeye adichodukan avn vannee	Mixed_feelings
ningal ee stagil keritt chund anakkunnath ariyathavar aara enthoo arkoo thangiya pole thoniyath enikk mathramanoo	Mixed_feelings
pulimuragan same climax and same location	Mixed_feelings
pullikkan stara pole undu trailer powlikkane pisharadi eatta thank you	Mixed_feelings
eee oru odiyan ikkade bilalnte athre muttan illa	Mixed_feelings
pulimurugan style aakan vazhi und palayidathum athe colour tone kanam enkilum vaishakilum ikkayilum oru pretheeksha	Mixed_feelings
ethentha lalettan thanneyano dout akunnu	Mixed_feelings
kilichundan mambazhathile laletan dilog parayana pole	Mixed_feelings
first adam jon trialer pole ndaynu but bgm kidu	Mixed_feelings
ithiri late aayalum prithviraj koodi venamayirunnu	Mixed_feelings
ayye preteekshicha atonuletta trailer valya tarakedila	Mixed_feelings
ethu santhathikal vannalum pulimurugante thattu thanu thanne irikkum	Mixed_feelings
itthu pokkiri rajaude athava pulimurguan ennte 2 aam baagamo	Mixed_feelings
enik pulimurgante scnd part ayita thoniye	Mixed_feelings
e padam pottan chance undu tiyaan movie orma varunnu murali gopi alle script kandariyam	Mixed_feelings
enn a polle ethraper prarthikunnu ettante jodi manju avalle enn	Mixed_feelings
camera work kolam bgm set onum athra pora	Mixed_feelings
nalla story aanel vijayikkum trailer average	Mixed_feelings
padam oru horror movie akkamarnnuu kaanunnavar koodi pedikanarnu	Mixed_feelings
friendship dayikk oru cake medichu kodukk fresh fresh	Mixed_feelings
trailer kollam amita prateeksha venda	Mixed_feelings
oru nanmma niranja film kurachu lag und	Mixed_feelings
renddunda oru venda	Mixed_feelings
teaser undakkiya manekkedu theerth poli vijay level ilott povatirunna matiyarunn	Mixed_feelings
padam polikkum pakshe bahubali pooloru padavumai compare chayyatheda mandanmaare	Mixed_feelings
kgf nte oru feel kittya poole	Mixed_feelings
adutha kettu manakunu anu sitara kavya madavante clone alle ee koode abinekunevark onm oru tulli ulup tonille avo	Mixed_feelings
realistic padam kandu maduthu eni korachu mass aakam	Mixed_feelings
padchone ithippo rajayude koode ano irngunnad pani palum pole thonnunnu	Mixed_feelings
full pirates of caribien visuals aanallo	Mixed_feelings
ellavarum marakkuna oraal murali gopy kadhayum thirakadhayumillathe enth padam	Mixed_feelings
massuman manssuman enn prnjatt ethil mass evdre	Mixed_feelings
valiya kuzhapam ila baki screen il	Mixed_feelings
amala paul nte aadai cinemayum aayi saamyam thoniyavar undo	Mixed_feelings
ith orumathiri padam akum allenki kando	Mixed_feelings
pala padangalude trailer orumich kndapole oru thonnal	Mixed_feelings
nalla oru movie aakatte ith enthina veruthe highp koottunne	Mixed_feelings
mohanlalinte mikka movies kanunnathine kattiyum nallathu athinte trailer kanunnathanu anu	Mixed_feelings
lucifer yenna filim kandu athinte aniyara prevarttakar paranju perippichathupole oru bhayangara sambhavam onnum alla 2 manickoor boradickathe kanam	Mixed_feelings
manju variyar ullathu kondu oru pedi pottumop	Mixed_feelings
dislike adicha oolakal odikoo heavy trailer	Mixed_feelings
ithu kandattuu peruchazhy ormavarunnu athupolle avathirunna mathiiyee	Mixed_feelings
unlike cheyyunavarde annakkil adich kodukana item	Mixed_feelings
madhuraraja yude teaser ithinte ezhu ayalathu ethiyilla ennathanu satyam	Mixed_feelings
murali gopi script oru bhayam munp cheyta padanglellam	Mixed_feelings
kidu bgm mamookka yude mukam kanathadil sangadam und	Mixed_feelings
kanditt oru naad rakshikal clich aanenn thonunnu	Mixed_feelings
mammokka fans onnum alla but karyam parayalo trailer kalakki marich	Mixed_feelings
aaah kollam ithanalle school kuttikal kandalum thonnum	Mixed_feelings
ee padam athrakku super hit aakoola aalukal nalla thakarpan story aagrahikkunnu athu ippozhathe moovi kalil illa	Mixed_feelings
oru horror okke aarnnu pradikshiche or a villian dominating psyco movi but ennalum padam polikkum	Mixed_feelings
dialogue presentation pora bakki ellam kollam	Mixed_feelings
madurarajayil pritwiraj undairnengil onnu koodi super avumairunnu	Mixed_feelings
where is raju ettan angeru illandu enth padam	Mixed_feelings
padam pottiyalum first day collection record urappaa lalettan ki jai rajettan kii jai	Mixed_feelings
trailer kollam but tovinos dilog delivery	Mixed_feelings
valiya pratheesha illa nalla entertainment aayirikkum	Mixed_feelings
adipoli pakshe oru sankadam ithinte thirakatha undakkan vendi 12 varshakalam parishramicha vyakthik title credit kodukathathil mathrama	Mixed_feelings
pulimurgan 2 adyam oralde thallu pinne same kattil ottakkulla adi	Mixed_feelings
padam kandu kollaam pakshe chila idangalil lag und ennu eniku thoni	Mixed_feelings
telugu padam pole aavaathirunnal mathiyaayirunnu fight okke ethandu athupole thanne	Mixed_feelings
ithenkilum oru hit enkilum aayaal mathi padachone adutha padakkam aavalle	Mixed_feelings
big b 2 pole und	Mixed_feelings
padam irangiyittu parayam mass ano class ano ennu odiyan anubhavam kondu paranjatha	Mixed_feelings
peter hein nte stunt ella cinema il um ore pattern aanallo	Mixed_feelings
ithu rajayude 3 strong alla ettande lucifer	Mixed_feelings
trailer valare cheruthayipoyi mammoottyude mukham enkilum onnu kanikkamayirunnu	Mixed_feelings
sambavam kollam but	Mixed_feelings
e padathil ellavarum und but pottiyal ellam pogum appurath yama dan kadha verunnund madhura raajayum ethayalum all the best	Mixed_feelings
enthonnadei ithu pulimurugan tamil remake a	Mixed_feelings
trilar kanditt padam valiya pratheeksha illaa	Mixed_feelings
wtng laletta	Mixed_feelings
tovinok pakaram unni mukundan mathiyarunnu	Mixed_feelings
soundil kurachukoodi bass koodi undayinnel kidilan	Mixed_feelings
pulimurugam team alle athinta oru chaaya evdokkeyo ondikka superman punch pwliyee	Mixed_feelings
maduraraja ikka okke trailer poora pulimuraganil ninne kure cut eduthittiunde villan dadygirija same athe irutham	Mixed_feelings
super trailer avasanathe idi super but bgm pulimurugan copy	Mixed_feelings
etha sherikum puli murugan polla udaa	Mixed_feelings
endo aa dilouge delivery endo pole	Mixed_feelings
pulimurugan pole thane und set onnu matti pidikarnnu	Mixed_feelings
trailer oru spark aakunnilla but still waiting	Mixed_feelings
ithu tamil movie ah illa malayalam movie ah mostly tamil dialogue in malayalam slang p	Mixed_feelings
saleem kumarinu old look pokkiri rajayile look aayirunnu kooduthal chercha	Mixed_feelings
ith orumathiri thelungu padam pole undallo	Mixed_feelings
kurch colour koodi poyo ennoru samshayam	Mixed_feelings
good luck ikka from lalattan fan	Mixed_feelings
sambavam kidukki fight parappich parappich thelung kadakkuo	Mixed_feelings
chila undertaker toon aduku manakunondu sradhichu kakanaam	Mixed_feelings
aha ithu pulimurugan trailer pole undallo aghane thonnivar adi like	Mixed_feelings
cherudaaytt thegreatfather bgm vanno ennoru doubt first	Mixed_feelings
story ere kore pidi kitti kazhinju	Mixed_feelings
pulimurukan trailer ano kanunath	Mixed_feelings
ithrayum predisha koduthittu adutha odiyan akathirunna mathiyayirunnu	Mixed_feelings
